time_start,client1,client2,time_end
2243219.0,18,25,2243313.0
2243307.0,25,20,2243308.0
2243308.0,25,20,2243309.0
2243313.0,18,25,2243314.0
2243323.0,9,20,2243324.0
2243324.0,9,18,2243325.0
2243324.0,9,20,2243325.0
2243325.0,9,18,2243485.0
2243361.0,9,25,2244012.0
2243413.0,9,24,2243414.0
2243413.0,9,16,2243974.0
2243414.0,9,24,2243794.0
2243416.0,18,24,2243417.0
2243418.0,24,16,2243419.0
2243425.0,24,20,2243426.0
2243476.0,25,16,2243490.0
2243480.0,17,9,2243768.0
2243485.0,9,18,2244230.0
2243534.0,17,16,2243830.0
2243538.0,17,18,2243768.0
2243541.0,17,24,2243768.0
2243545.0,17,25,2243805.0
2243631.0,25,16,2243638.0
2243672.0,25,24,2243708.0
2243783.0,25,24,2243797.0
2243794.0,9,24,2243795.0
2243805.0,17,25,2243806.0
2243830.0,17,16,2244076.0
2243850.0,17,18,2243851.0
2243851.0,17,18,2243852.0
2243875.0,17,9,2243876.0
2243876.0,17,9,2243877.0
2243890.0,17,24,2244235.0
2243974.0,9,16,2243975.0
2244012.0,9,25,2244050.0
2244076.0,17,16,2244077.0
2244090.0,17,25,2244484.0
2244099.0,13,0,2244471.0
2244125.0,17,18,2244483.0
2244230.0,9,18,2244515.0
2244235.0,17,24,2244484.0
2244237.0,9,25,2244481.0
2244241.0,17,9,2244483.0
2244277.0,9,16,2244541.0
2244338.0,25,24,2244339.0
2244356.0,9,24,2244541.0
2244672.0,40,16,2245773.0
2244704.0,13,0,2245280.0
2244929.0,21,14,2244930.0
2244930.0,21,14,2245866.0
2245280.0,13,0,2245390.0
2245576.0,13,0,2245577.0
2245866.0,21,14,2246808.0
2246808.0,21,14,2246809.0
2247538.0,29,30,2247539.0
2247539.0,29,30,2247791.0
2247584.0,21,14,2247832.0
2247791.0,29,30,2247792.0
2248080.0,21,14,2248339.0
2248657.0,21,14,2248658.0
2248658.0,21,14,2249465.0
2249465.0,21,14,2249826.0
2249826.0,21,14,2249827.0
2250507.0,21,14,2250935.0
2251180.0,21,14,2251503.0
2251691.0,21,14,2251812.0
2266079.0,0,19,2266080.0
2266080.0,0,19,2266081.0
2266467.0,0,19,2267253.0
2268962.0,0,19,2268963.0
2268963.0,0,19,2269895.0
2269895.0,0,19,2270415.0
2270415.0,0,19,2271469.0
2271469.0,0,19,2271470.0
2272188.0,0,19,2272700.0
2274527.0,0,19,2274537.0
2275924.0,0,19,2276280.0
2277888.0,0,19,2278073.0
2280381.0,0,19,2280780.0
2281192.0,0,19,2281193.0
2281193.0,0,19,2281194.0
2282818.0,0,19,2283563.0
2290019.0,0,19,2290685.0
2292431.0,0,19,2292557.0
2293483.0,0,19,2293484.0
2293484.0,0,19,2293485.0
2295983.0,0,19,2296085.0
2316313.0,21,20,2316980.0
2317124.0,12,27,2317125.0
2317575.0,12,27,2317576.0
2317853.0,12,27,2319061.0
2317963.0,12,20,2319062.0
2318468.0,12,16,2319096.0
2318897.0,11,16,2318898.0
2318898.0,11,16,2319123.0
2319029.0,11,20,2319109.0
2319123.0,11,16,2319731.0
2319128.0,26,16,2319129.0
2319130.0,26,11,2319131.0
2319160.0,26,16,2319161.0
2319171.0,12,27,2319172.0
2319173.0,12,11,2319174.0
2319186.0,26,11,2319187.0
2319193.0,12,16,2319194.0
2319223.0,11,20,2319224.0
2319224.0,11,20,2320125.0
2319225.0,12,20,2319226.0
2319231.0,12,11,2319232.0
2319231.0,12,16,2319232.0
2319232.0,12,27,2319233.0
2319235.0,12,20,2319236.0
2319238.0,12,11,2319239.0
2319241.0,12,16,2319242.0
2319241.0,12,27,2319242.0
2319244.0,12,20,2319245.0
2319250.0,12,11,2319251.0
2319250.0,12,16,2319251.0
2319253.0,12,20,2319254.0
2319258.0,12,11,2319259.0
2319258.0,12,16,2319259.0
2319261.0,12,20,2319262.0
2319266.0,12,16,2319267.0
2319269.0,12,20,2319270.0
2319295.0,12,11,2319296.0
2319731.0,11,16,2319732.0
2320006.0,11,16,2320164.0
2320125.0,11,20,2321064.0
2320709.0,11,16,2320710.0
2320912.0,11,21,2321068.0
2321058.0,21,20,2321059.0
2321059.0,21,20,2321060.0
2321064.0,11,20,2321065.0
2321068.0,11,21,2321113.0
2321843.0,27,16,2321844.0
2322553.0,11,16,2322554.0
2322554.0,11,16,2322743.0
2322592.0,27,11,2322593.0
2322592.0,27,16,2322593.0
2322604.0,27,16,2322605.0
2322605.0,27,11,2322606.0
2322629.0,27,16,2322630.0
2322630.0,27,11,2322631.0
2322743.0,11,16,2323296.0
2323292.0,11,29,2323293.0
2323293.0,11,29,2323294.0
2323296.0,11,16,2323297.0
2323815.0,11,29,2323852.0
2329927.0,27,11,2329928.0
2329927.0,27,16,2329928.0
2333846.0,29,16,2333847.0
2333847.0,29,16,2334048.0
2334048.0,29,16,2334049.0
2349552.0,0,19,2350137.0
2350761.0,0,19,2350762.0
2350762.0,0,19,2351450.0
2351450.0,0,19,2351451.0
2352699.0,0,19,2352700.0
2353103.0,0,19,2353104.0
2353104.0,0,19,2355110.0
2355110.0,0,19,2355111.0
2359722.0,0,19,2360083.0
2360634.0,0,19,2360635.0
2362966.0,0,19,2362967.0
2362967.0,0,19,2363746.0
2363746.0,0,19,2364328.0
2364328.0,0,19,2364455.0
2364455.0,0,19,2364456.0
2369386.0,0,19,2369558.0
2369558.0,0,19,2369700.0
2369700.0,0,19,2369938.0
2370229.0,0,19,2370439.0
2370439.0,0,19,2370440.0
2370597.0,0,19,2370598.0
2370863.0,0,19,2370864.0
2370958.0,0,19,2370959.0
2370959.0,0,19,2370960.0
2371090.0,0,19,2371212.0
2371212.0,0,19,2371362.0
2371362.0,0,19,2371517.0
2371517.0,0,19,2371738.0
2374755.0,0,19,2374756.0
2374756.0,0,19,2374873.0
2374873.0,0,19,2375042.0
2375042.0,0,19,2375043.0
2375175.0,0,19,2375176.0
2376594.0,0,19,2376595.0
2376595.0,0,19,2376963.0
2376963.0,0,19,2376964.0
2380087.0,0,19,2380337.0
2380337.0,0,19,2380587.0
2380587.0,0,19,2380738.0
2381033.0,0,19,2381034.0
2381034.0,0,19,2381330.0
2381330.0,0,19,2381464.0
2381464.0,0,19,2381993.0
2381993.0,0,19,2382121.0
2382121.0,0,19,2382309.0
2382309.0,0,19,2382444.0
2382444.0,0,19,2382445.0
2396899.0,13,0,2398120.0
2404142.0,13,0,2404953.0
2404953.0,13,0,2405923.0
2405923.0,13,0,2406810.0
2406810.0,13,0,2406811.0
2407710.0,13,0,2408570.0
2408570.0,13,0,2408965.0
2409488.0,13,0,2409489.0
2409489.0,13,0,2409490.0
2410111.0,13,0,2410658.0
2411316.0,13,0,2411317.0
2411317.0,13,0,2411318.0
2411993.0,13,0,2412582.0
2413095.0,13,0,2413096.0
2413096.0,13,0,2414006.0
2414006.0,13,0,2414944.0
2414944.0,13,0,2414945.0
2415380.0,13,0,2415381.0
2415859.0,13,0,2415860.0
2415860.0,13,0,2416750.0
2416750.0,13,0,2417318.0
2417318.0,13,0,2418451.0
2418451.0,13,0,2419373.0
2419373.0,13,0,2420299.0
2528862.0,0,19,2529303.0
2533068.0,0,19,2533391.0
2533391.0,0,19,2533697.0
2533987.0,0,19,2534202.0
2534202.0,0,19,2534444.0
2534444.0,0,19,2534632.0
2534731.0,0,19,2534732.0
2534992.0,0,19,2535420.0
2535420.0,0,19,2535541.0
2535797.0,0,19,2535975.0
2535975.0,0,19,2536111.0
2536111.0,0,19,2536402.0
2536711.0,0,19,2536831.0
2536831.0,0,19,2537047.0
2537047.0,0,19,2537304.0
2538511.0,0,19,2538725.0
2538725.0,0,19,2539166.0
2539382.0,0,19,2539704.0
2539704.0,0,19,2539834.0
2539834.0,0,19,2539984.0
2540357.0,0,19,2540358.0
2540358.0,0,19,2540359.0
2540490.0,0,19,2540631.0
2540631.0,0,19,2540925.0
2541304.0,0,19,2541453.0
2541453.0,0,19,2541709.0
2541709.0,0,19,2541824.0
2544771.0,0,19,2544904.0
2544904.0,0,19,2545038.0
2545038.0,0,19,2545473.0
2545711.0,0,19,2545712.0
2545712.0,0,19,2545713.0
2545974.0,0,19,2545975.0
2546111.0,0,19,2546112.0
2546341.0,0,19,2546342.0
2546592.0,0,19,2546593.0
2546593.0,0,19,2546747.0
2546747.0,0,19,2546872.0
2546872.0,0,19,2547039.0
2547039.0,0,19,2547435.0
2547435.0,0,19,2547690.0
2547690.0,0,19,2547824.0
2547824.0,0,19,2547952.0
2547952.0,0,19,2547953.0
2550213.0,0,19,2550535.0
2550535.0,0,19,2550867.0
2551067.0,0,19,2551188.0
2551188.0,0,19,2551318.0
2551318.0,0,19,2551459.0
2551459.0,0,19,2551747.0
2551987.0,0,19,2552109.0
2552109.0,0,19,2552251.0
2552251.0,0,19,2552653.0
2552913.0,0,19,2553266.0
2553266.0,0,19,2553487.0
2553796.0,0,19,2553937.0
2553937.0,0,19,2554179.0
2554179.0,0,19,2554434.0
2556551.0,0,19,2556552.0
2556552.0,0,19,2556713.0
2556713.0,0,19,2556899.0
2556899.0,0,19,2556900.0
2557024.0,0,19,2557025.0
2559746.0,0,19,2559870.0
2560100.0,0,19,2560241.0
2560241.0,0,19,2560393.0
2560393.0,0,19,2560555.0
2560555.0,0,19,2560741.0
2564997.0,0,19,2565305.0
2565305.0,0,19,2565481.0
2565481.0,0,19,2566144.0
2566875.0,0,19,2566876.0
2566876.0,0,19,2566877.0
2573082.0,0,19,2573433.0
2573433.0,0,19,2573478.0
2573869.0,0,19,2574334.0
2574334.0,0,19,2574366.0
2584111.0,0,19,2584112.0
2584112.0,0,19,2584113.0
2584421.0,0,19,2584549.0
2584563.0,0,19,2585981.0
2585981.0,0,19,2586388.0
2587282.0,0,19,2587283.0
2587283.0,0,19,2587284.0
2588998.0,0,19,2589920.0
2591036.0,0,19,2591037.0
2591037.0,0,19,2591038.0
2591328.0,0,19,2591329.0
2654052.0,13,0,2654053.0
2654892.0,13,0,2655125.0
2655698.0,13,0,2656020.0
2656422.0,13,0,2656906.0
2657181.0,13,0,2657182.0
2657182.0,13,0,2660338.0
2660338.0,13,0,2660339.0
2660818.0,6,5,2660819.0
2660819.0,6,5,2660820.0
2661183.0,6,5,2661632.0
2661223.0,13,0,2662139.0
2661632.0,6,5,2661884.0
2661884.0,6,5,2661965.0
2662310.0,13,0,2662311.0
2662311.0,13,0,2662312.0
2662924.0,13,0,2663255.0
2663535.0,13,0,2663536.0
2663536.0,13,0,2666451.0
2665398.0,6,5,2665514.0
2665514.0,6,5,2665672.0
2666451.0,13,0,2666452.0
2667506.0,13,0,2667732.0
2670120.0,13,0,2670412.0
2670525.0,36,17,2670847.0
2670664.0,13,0,2670665.0
2670665.0,13,0,2671134.0
2670847.0,36,17,2671218.0
2671105.0,7,36,2671234.0
2671134.0,13,0,2672822.0
2671218.0,36,17,2671476.0
2671476.0,36,17,2671641.0
2671641.0,36,17,2674879.0
2671910.0,7,36,2671911.0
2671911.0,7,36,2673151.0
2672822.0,13,0,2672935.0
2672935.0,13,0,2672936.0
2673151.0,7,36,2673152.0
2673285.0,7,36,2673286.0
2673503.0,13,0,2673820.0
2673651.0,7,36,2673748.0
2673820.0,13,0,2674710.0
2674130.0,7,36,2674131.0
2674131.0,7,36,2675010.0
2674616.0,7,17,2674691.0
2674710.0,13,0,2674711.0
2674879.0,36,17,2674880.0
2674918.0,7,17,2674919.0
2674919.0,7,17,2674920.0
2675010.0,7,36,2675011.0
2675199.0,36,17,2675507.0
2675245.0,13,0,2675416.0
2675263.0,7,36,2675505.0
2675280.0,7,17,2675614.0
2675416.0,13,0,2675461.0
2675800.0,7,17,2675801.0
2675936.0,7,36,2675937.0
2675937.0,7,36,2676320.0
2675938.0,36,17,2675939.0
2675939.0,36,17,2675940.0
2676014.0,7,17,2676214.0
2676214.0,7,17,2676441.0
2676320.0,7,36,2676854.0
2676361.0,13,3,2677537.0
2676854.0,7,36,2676855.0
2676854.0,7,17,2677052.0
2677537.0,13,3,2677721.0
2677721.0,13,3,2677745.0
2677744.0,13,0,2677745.0
2685159.0,6,5,2685160.0
2685160.0,6,5,2685161.0
2727478.0,6,16,2727479.0
2727479.0,6,16,2727480.0
2732688.0,39,27,2732689.0
2732689.0,39,27,2732690.0
2734814.0,6,9,2735274.0
2735110.0,23,9,2735111.0
2735111.0,23,9,2735112.0
2735152.0,13,3,2735507.0
2735221.0,6,23,2735222.0
2735294.0,6,9,2735679.0
2735460.0,39,15,2735677.0
2735536.0,9,21,2735537.0
2735679.0,6,9,2736592.0
2735701.0,39,15,2735702.0
2735702.0,39,15,2735703.0
2735730.0,13,3,2735731.0
2735731.0,13,3,2736645.0
2735737.0,6,21,2736094.0
2736094.0,6,21,2736525.0
2736525.0,6,21,2736993.0
2736645.0,13,3,2737548.0
2736944.0,21,23,2737725.0
2736993.0,6,21,2737952.0
2737181.0,6,23,2737182.0
2737223.0,33,15,2737224.0
2737224.0,33,15,2737489.0
2737489.0,33,15,2737490.0
2737538.0,6,23,2737539.0
2737548.0,13,3,2738426.0
2737725.0,21,23,2739470.0
2737952.0,6,21,2739676.0
2737984.0,6,23,2737985.0
2737985.0,6,23,2737986.0
2738026.0,33,15,2738027.0
2738305.0,33,15,2738306.0
2738306.0,33,15,2738307.0
2738426.0,13,3,2739357.0
2738802.0,6,23,2738803.0
2738930.0,33,15,2738931.0
2738945.0,6,23,2738946.0
2738946.0,6,23,2738947.0
2738988.0,3,0,2738989.0
2738989.0,3,0,2739306.0
2739017.0,13,0,2739018.0
2739018.0,13,0,2739019.0
2739164.0,33,15,2739165.0
2739165.0,33,15,2739334.0
2739306.0,3,0,2739594.0
2739334.0,33,15,2739903.0
2739357.0,13,3,2740195.0
2739470.0,21,23,2739471.0
2739514.0,13,0,2739515.0
2739594.0,3,0,2740349.0
2739676.0,6,21,2742379.0
2739710.0,6,23,2739711.0
2739903.0,33,15,2740154.0
2740154.0,33,15,2740789.0
2740195.0,13,3,2741041.0
2740349.0,3,0,2740350.0
2740352.0,13,0,2740353.0
2740353.0,13,0,2740354.0
2740405.0,21,23,2740406.0
2740603.0,6,23,2740604.0
2740604.0,6,23,2741345.0
2740748.0,9,21,2741408.0
2740789.0,33,15,2740992.0
2740826.0,6,9,2740948.0
2740948.0,6,9,2741155.0
2740992.0,33,15,2741131.0
2741041.0,13,3,2742129.0
2741111.0,13,0,2741112.0
2741131.0,33,15,2742077.0
2741139.0,3,0,2741359.0
2741155.0,6,9,2741272.0
2741235.0,21,23,2741236.0
2741279.0,6,9,2741280.0
2741280.0,6,9,2741281.0
2741345.0,6,23,2741469.0
2741359.0,3,0,2741443.0
2741408.0,9,21,2741707.0
2741469.0,6,23,2741470.0
2741594.0,6,9,2741595.0
2741707.0,9,21,2741708.0
2741872.0,6,9,2741873.0
2742077.0,33,15,2742078.0
2742129.0,13,3,2742869.0
2742176.0,6,9,2742177.0
2742203.0,13,0,2742681.0
2742275.0,3,0,2742276.0
2742276.0,3,0,2742849.0
2742849.0,3,0,2743120.0
2742869.0,13,3,2743876.0
2743120.0,3,0,2743121.0
2743280.0,13,0,2743281.0
2743281.0,13,0,2744094.0
2743355.0,8,33,2743356.0
2743356.0,8,33,2743652.0
2743652.0,8,33,2743653.0
2743758.0,3,0,2744086.0
2743876.0,13,3,2744805.0
2744086.0,3,0,2744159.0
2744094.0,13,0,2745125.0
2744805.0,13,3,2745698.0
2744903.0,3,0,2745550.0
2745125.0,13,0,2746001.0
2745555.0,3,0,2745849.0
2745698.0,13,3,2745699.0
2746001.0,13,0,2746753.0
2746451.0,3,0,2746452.0
2746546.0,13,3,2746547.0
2746753.0,13,0,2746754.0
2747348.0,3,0,2747349.0
2747349.0,3,0,2748287.0
2747418.0,13,3,2747419.0
2747419.0,13,3,2747420.0
2747483.0,13,0,2748071.0
2748287.0,3,0,2748288.0
2748353.0,13,3,2749137.0
2748768.0,13,0,2748769.0
2748769.0,13,0,2748770.0
2748782.0,3,0,2748783.0
2749216.0,13,0,2749420.0
2749317.0,13,3,2749318.0
2749318.0,13,3,2750076.0
2749428.0,3,0,2749429.0
2749473.0,3,0,2749474.0
2749885.0,6,5,2749886.0
2749886.0,6,5,2749887.0
2750007.0,6,17,2750327.0
2750076.0,13,3,2750344.0
2750126.0,3,0,2750629.0
2750127.0,13,0,2750318.0
2750214.0,17,5,2751050.0
2750292.0,7,23,2750293.0
2750318.0,13,0,2750439.0
2750327.0,6,17,2750482.0
2750344.0,13,3,2751016.0
2750440.0,7,23,2750441.0
2750601.0,13,0,2750602.0
2750602.0,13,0,2750603.0
2750625.0,7,23,2750626.0
2750746.0,6,17,2750747.0
2751016.0,13,3,2751890.0
2751050.0,17,5,2751890.0
2751227.0,7,23,2751228.0
2751228.0,7,23,2751713.0
2751237.0,6,17,2751238.0
2751265.0,6,5,2751658.0
2751281.0,6,17,2751282.0
2751657.0,6,17,2752513.0
2751713.0,7,23,2751714.0
2751890.0,13,3,2752401.0
2751890.0,17,5,2754090.0
2752289.0,7,23,2752743.0
2752401.0,13,3,2752402.0
2752513.0,6,17,2752671.0
2752792.0,6,17,2752793.0
2753070.0,7,23,2753071.0
2753071.0,7,23,2753957.0
2753158.0,6,17,2753159.0
2753159.0,6,17,2753669.0
2753669.0,6,17,2754312.0
2753869.0,13,3,2753870.0
2753957.0,7,23,2754144.0
2754090.0,17,5,2754450.0
2754144.0,7,23,2754145.0
2754249.0,13,3,2754250.0
2754311.0,6,5,2754514.0
2754312.0,6,17,2754313.0
2754329.0,13,3,2754330.0
2754450.0,17,5,2754451.0
2754499.0,7,23,2754500.0
2754536.0,6,17,2754581.0
2754605.0,13,3,2754849.0
2754814.0,7,23,2754898.0
2754849.0,13,3,2754999.0
2755011.0,7,23,2755012.0
2755290.0,7,23,2755291.0
2756047.0,6,5,2756233.0
2756233.0,6,5,2756285.0
2757183.0,6,5,2757184.0
2757184.0,6,5,2757185.0
2757442.0,6,5,2757668.0
2757668.0,6,5,2758009.0
2758009.0,6,5,2758386.0
2762037.0,3,0,2762038.0
2765305.0,0,19,2765850.0
2770463.0,6,21,2771674.0
2771674.0,6,21,2772571.0
2818269.0,6,4,2821232.0
2819463.0,0,32,2819470.0
2819477.0,0,32,2819478.0
2819485.0,0,32,2819486.0
2820335.0,0,32,2820537.0
2821232.0,6,4,2821271.0
2822105.0,6,40,2822147.0
2822150.0,6,40,2822175.0
2822176.0,6,40,2822200.0
2822213.0,6,40,2822231.0
2822240.0,6,40,2822254.0
2822260.0,6,40,2822261.0
2822261.0,6,40,2822262.0
2822408.0,18,2,2822677.0
2822677.0,18,2,2823688.0
2823560.0,6,9,2823809.0
2823688.0,18,2,2824406.0
2823809.0,6,9,2824053.0
2824053.0,6,9,2824140.0
2824129.0,3,0,2824130.0
2824375.0,9,28,2824828.0
2824406.0,18,2,2824721.0
2824576.0,6,9,2824855.0
2824665.0,28,6,2824666.0
2824667.0,3,0,2825034.0
2824721.0,18,2,2824722.0
2824948.0,6,9,2824949.0
2824949.0,6,9,2824950.0
2825034.0,3,0,2825117.0
2825326.0,18,2,2825479.0
2825479.0,18,2,2825633.0
2825608.0,6,9,2825749.0
2825687.0,3,0,2825688.0
2825688.0,3,0,2826759.0
2825749.0,6,9,2826328.0
2826332.0,9,28,2826609.0
2826337.0,6,9,2826609.0
2826609.0,6,9,2826776.0
2826657.0,28,6,2826665.0
2826759.0,3,0,2826760.0
2826776.0,6,9,2826821.0
2827161.0,6,9,2827707.0
2827303.0,3,0,2827566.0
2827345.0,14,9,2827346.0
2827346.0,14,9,2827347.0
2827444.0,38,14,2827445.0
2827445.0,38,14,2827446.0
2827505.0,6,14,2827918.0
2827566.0,3,0,2827845.0
2827589.0,14,28,2827590.0
2827900.0,28,6,2827901.0
2827901.0,28,6,2827902.0
2827907.0,14,9,2828957.0
2828047.0,6,9,2828048.0
2828048.0,6,9,2828049.0
2828049.0,18,2,2828096.0
2828195.0,14,18,2828329.0
2828291.0,14,16,2828292.0
2828292.0,14,16,2828293.0
2828394.0,6,18,2829205.0
2828499.0,6,16,2829476.0
2828619.0,3,0,2828620.0
2828620.0,3,0,2828621.0
2828682.0,14,18,2828683.0
2828683.0,14,18,2828684.0
2829421.0,3,0,2830355.0
2829487.0,6,18,2829702.0
2829625.0,14,18,2830067.0
2829702.0,6,18,2829907.0
2829958.0,6,14,2829959.0
2829959.0,6,14,2830125.0
2830125.0,6,14,2830243.0
2830355.0,3,0,2830356.0
2830440.0,14,18,2830441.0
2830570.0,6,18,2830904.0
2831587.0,27,2,2831588.0
2831724.0,27,18,2831725.0
2831959.0,3,0,2833181.0
2833181.0,3,0,2833915.0
2833481.0,28,6,2833501.0
2833915.0,3,0,2834928.0
2834928.0,3,0,2834929.0
2835471.0,21,30,2835650.0
2835661.0,8,30,2835662.0
2835696.0,8,21,2836554.0
2835711.0,6,2,2835770.0
2835749.0,3,0,2835882.0
2836109.0,8,23,2837107.0
2836554.0,8,21,2836555.0
2836663.0,3,0,2836664.0
2836664.0,3,0,2836665.0
2837107.0,8,23,2837108.0
2838449.0,3,0,2838450.0
2839251.0,3,0,2839252.0
2841227.0,6,14,2841228.0
2841355.0,6,14,2841598.0
2841598.0,6,14,2841726.0
2841726.0,6,14,2841867.0
2841867.0,6,14,2841903.0
2842036.0,28,23,2842037.0
2842471.0,6,14,2843292.0
2843315.0,6,14,2843316.0
2843316.0,6,14,2843317.0
2843433.0,6,14,2843578.0
2843578.0,6,14,2843771.0
2843887.0,6,14,2843888.0
2843888.0,6,14,2843889.0
2844470.0,6,14,2844515.0
2844966.0,6,14,2845052.0
2845494.0,6,14,2845495.0
2845749.0,6,14,2845750.0
2845880.0,6,14,2845881.0
2845881.0,6,14,2846691.0
2846691.0,6,14,2846821.0
2846821.0,6,14,2847084.0
2847084.0,6,14,2847388.0
2847388.0,6,14,2848177.0
2848177.0,6,14,2848324.0
2848324.0,6,14,2848969.0
2848969.0,6,14,2849104.0
2849104.0,6,14,2849303.0
2849303.0,6,14,2849600.0
2849600.0,6,14,2849929.0
2849929.0,6,14,2849930.0
2850265.0,21,14,2850266.0
2850266.0,21,14,2850903.0
2850330.0,21,12,2850331.0
2850331.0,21,12,2850332.0
2850341.0,14,12,2850345.0
2850473.0,6,14,2851003.0
2850515.0,6,21,2850690.0
2850542.0,6,12,2850546.0
2850690.0,6,21,2850963.0
2850903.0,21,14,2850904.0
2850963.0,6,21,2851369.0
2851003.0,6,14,2851334.0
2851334.0,6,14,2851589.0
2851369.0,6,21,2851833.0
2851587.0,21,14,2851588.0
2851589.0,6,14,2851634.0
2851833.0,6,21,2852302.0
2852302.0,6,21,2852303.0
2852305.0,6,14,2852792.0
2852576.0,21,14,2852577.0
2852577.0,21,14,2853545.0
2852781.0,6,21,2852782.0
2852792.0,6,14,2853413.0
2853545.0,21,14,2854341.0
2853756.0,6,21,2853757.0
2853757.0,6,21,2854950.0
2853766.0,6,14,2854951.0
2854341.0,21,14,2854880.0
2854880.0,21,14,2855258.0
2854950.0,6,21,2855869.0
2854951.0,6,14,2854952.0
2855096.0,6,14,2855097.0
2855216.0,6,14,2855217.0
2855217.0,6,14,2855520.0
2855258.0,21,14,2855438.0
2855869.0,6,21,2856217.0
2856217.0,6,21,2856218.0
2868043.0,0,19,2868044.0
2868044.0,0,19,2868540.0
2868540.0,0,19,2868541.0
2868718.0,0,19,2868864.0
2868864.0,0,19,2869192.0
2869455.0,0,19,2869456.0
2869604.0,0,19,2869764.0
2869764.0,0,19,2870061.0
2871232.0,0,19,2871233.0
2871233.0,0,19,2871632.0
2871632.0,0,19,2874755.0
2874755.0,0,19,2874878.0
2874878.0,0,19,2875398.0
2875398.0,0,19,2875690.0
2875690.0,0,19,2876595.0
2876595.0,0,19,2877475.0
2877475.0,0,19,2878355.0
2878355.0,0,19,2878852.0
2878852.0,0,19,2878977.0
2878977.0,0,19,2879361.0
2879361.0,0,19,2879519.0
2879519.0,0,19,2879646.0
2879646.0,0,19,2879865.0
2879865.0,0,19,2880150.0
2880150.0,0,19,2880412.0
2880412.0,0,19,2880564.0
2880564.0,0,19,2881101.0
2881101.0,0,19,2881271.0
2881271.0,0,19,2881405.0
2881405.0,0,19,2881534.0
2881534.0,0,19,2882058.0
2882058.0,0,19,2882230.0
2882230.0,0,19,2882383.0
2882383.0,0,19,2882514.0
2882514.0,0,19,2882970.0
2882970.0,0,19,2883119.0
2883119.0,0,19,2883294.0
2883294.0,0,19,2883816.0
2883816.0,0,19,2883947.0
2883947.0,0,19,2884092.0
2884092.0,0,19,2884340.0
2884340.0,0,19,2884787.0
2884787.0,0,19,2884915.0
2884915.0,0,19,2885057.0
2885057.0,0,19,2885288.0
2885288.0,0,19,2885289.0
2885609.0,0,19,2885610.0
2885759.0,0,19,2885760.0
2885760.0,0,19,2886037.0
2886037.0,0,19,2886038.0
2886517.0,0,19,2886518.0
2886643.0,0,19,2886644.0
2886644.0,0,19,2886645.0
2886782.0,0,19,2886783.0
2886919.0,0,19,2886920.0
2886920.0,0,19,2887047.0
2887047.0,0,19,2887504.0
2887504.0,0,19,2887637.0
2887637.0,0,19,2887768.0
2887768.0,0,19,2888026.0
2888026.0,0,19,2889246.0
2889246.0,0,19,2889377.0
2889377.0,0,19,2889498.0
2889498.0,0,19,2889653.0
2889653.0,0,19,2890151.0
2890151.0,0,19,2890434.0
2890434.0,0,19,2890961.0
2890961.0,0,19,2890962.0
2891096.0,0,19,2891097.0
2891259.0,0,19,2891260.0
2891260.0,0,19,2891261.0
2891410.0,0,19,2891411.0
2891917.0,0,19,2891918.0
2891918.0,0,19,2892039.0
2892039.0,0,19,2892197.0
2892197.0,0,19,2892349.0
2892349.0,0,19,2892715.0
2892715.0,0,19,2892848.0
2892848.0,0,19,2892976.0
2892976.0,0,19,2893109.0
2893109.0,0,19,2893253.0
2893253.0,0,19,2893432.0
2893432.0,0,19,2893757.0
2893757.0,0,19,2893889.0
2893889.0,0,19,2893890.0
2894015.0,0,19,2894016.0
2894274.0,0,19,2894275.0
2894275.0,0,19,2894538.0
2894538.0,0,19,2894539.0
2894675.0,0,19,2894676.0
2894821.0,0,19,2894822.0
2894822.0,0,19,2894981.0
2894981.0,0,19,2896477.0
2896477.0,0,19,2896606.0
2896606.0,0,19,2896745.0
2896745.0,0,19,2896873.0
2896873.0,0,19,2896874.0
2897042.0,0,19,2897043.0
2897284.0,0,19,2897285.0
2897787.0,0,19,2897788.0
2897788.0,0,19,2897982.0
2897982.0,0,19,2898113.0
2898113.0,0,19,2898446.0
2907216.0,6,16,2907703.0
2907326.0,14,16,2907501.0
2907501.0,14,16,2907667.0
2907510.0,6,14,2907511.0
2907511.0,6,14,2907512.0
2907703.0,6,16,2907824.0
2908163.0,14,16,2908164.0
2908164.0,14,16,2908165.0
2908217.0,6,16,2908218.0
2908218.0,6,16,2908219.0
2908365.0,6,16,2908797.0
2908527.0,6,14,2908915.0
2908797.0,6,16,2908842.0
2908915.0,6,14,2908960.0
2909104.0,6,14,2909105.0
2910143.0,6,14,2910528.0
2910528.0,6,14,2910972.0
2910972.0,6,14,2911526.0
2911684.0,6,14,2911685.0
2911807.0,6,14,2911808.0
2912907.0,6,14,2912908.0
2912908.0,6,14,2913063.0
2913116.0,6,14,2913265.0
2913438.0,6,14,2913439.0
2913766.0,6,14,2913767.0
2914117.0,6,14,2914118.0
2914364.0,6,14,2914365.0
2914365.0,6,14,2914486.0
2914486.0,6,14,2914889.0
2916371.0,33,2,2916418.0
2922583.0,6,23,2922584.0
2923882.0,33,2,2924203.0
2923906.0,21,20,2923907.0
2924490.0,21,16,2924491.0
2924945.0,21,16,2924951.0
2925977.0,21,20,2925978.0
2926111.0,21,16,2926112.0
2926112.0,21,16,2926925.0
2926454.0,21,29,2926455.0
2926925.0,21,16,2926926.0
